Tissue	Stage	CNA_type	GeneA	GeneB	MutAFreq	CNAFreq	FreqMutB	NoMutA_WT_NoMutB	NoMutA_WT_MutB	MutA_WT_NoMutB	MutA_WT_MutB	NoMutA_CNA_NoMutB	NoMutA_CNA_MutB	MutA_CNA_NoMutB	MutA_CNA_MutB
Soft-Tissue	Metastasis	Loss	TP53	MED12	0.327102803738318	0.190031152647975	0.0373831775700935	180	7	51	5	23	1	39	2
Soft-Tissue	Metastasis	Loss	TP53	NF1	0.327102803738318	0.190031152647975	0.0218068535825545	183	4	54	2	22	2	39	2
Soft-Tissue	Metastasis	Loss	TP53	PIK3CA	0.327102803738318	0.190031152647975	0.0280373831775701	182	5	53	3	22	2	38	3
Soft-Tissue	Metastasis	Loss	TP53	PTEN	0.327102803738318	0.190031152647975	0.0342679127725857	183	4	51	5	22	2	39	2
Soft-Tissue	Metastasis	Loss	TP53	RB1	0.327102803738318	0.190031152647975	0.0872274143302181	175	12	47	9	22	2	35	6
Soft-Tissue	Metastasis	Loss	TP53	TERT	0.327102803738318	0.190031152647975	0.0373831775700935	181	6	49	7	23	1	39	2
Thoracic	Primary	Loss	APC	ARID1A	0.0181818181818182	0.117411402157165	0.0314329738058552	2620	81	33	3	342	16	25	2
Thoracic	Primary	Loss	APC	ARID2	0.0181818181818182	0.117411402157165	0.0218798151001541	2639	62	33	3	351	7	25	2
Thoracic	Primary	Loss	APC	ATM	0.0181818181818182	0.117411402157165	0.0277349768875193	2619	82	34	2	350	8	26	1
Thoracic	Primary	Loss	APC	ATRX	0.0181818181818182	0.117411402157165	0.0120184899845917	2671	30	32	4	351	7	26	1
Thoracic	Primary	Loss	APC	BAP1	0.0181818181818182	0.117411402157165	0.0252696456086287	2624	77	35	1	354	4	26	1
Thoracic	Primary	Loss	APC	BCOR	0.0181818181818182	0.117411402157165	0.0110939907550077	2669	32	34	2	353	5	26	1
Thoracic	Primary	Loss	APC	BRAF	0.0181818181818182	0.117411402157165	0.0335901386748844	2603	98	34	2	351	7	25	2
Thoracic	Primary	Loss	APC	CDKN2A	0.0181818181818182	0.117411402157165	0.0576271186440678	2547	154	31	5	330	28	25	2
Thoracic	Primary	Loss	APC	CTNNB1	0.0181818181818182	0.117411402157165	0.024653312788906	2636	65	35	1	351	7	26	1
Thoracic	Primary	Loss	APC	EGFR	0.0181818181818182	0.117411402157165	0.212942989214176	2104	597	27	9	316	42	20	7
Thoracic	Primary	Loss	APC	ERBB2	0.0181818181818182	0.117411402157165	0.0231124807395994	2636	65	35	1	352	6	25	2
Thoracic	Primary	Loss	APC	FAT1	0.0181818181818182	0.117411402157165	0.0178736517719569	2657	44	35	1	343	15	26	1
Thoracic	Primary	Loss	APC	FBXW7	0.0181818181818182	0.117411402157165	0.0120184899845917	2670	31	35	1	348	10	26	1
Thoracic	Primary	Loss	APC	GNAS	0.0181818181818182	0.117411402157165	0.0101694915254237	2673	28	32	4	355	3	26	1
Thoracic	Primary	Loss	APC	KEAP1	0.0181818181818182	0.117411402157165	0.0486902927580894	2564	137	32	4	343	15	21	6
Thoracic	Primary	Loss	APC	KMT2C	0.0181818181818182	0.117411402157165	0.0104776579352851	2679	22	35	1	348	10	23	4
Thoracic	Primary	Loss	APC	KMT2D	0.0181818181818182	0.117411402157165	0.0323574730354391	2637	64	33	3	318	40	26	1
Thoracic	Primary	Loss	APC	KRAS	0.0181818181818182	0.117411402157165	0.280431432973806	1860	841	26	10	320	38	25	2
Thoracic	Primary	Loss	APC	MAX	0.0181818181818182	0.117411402157165	0.0104776579352851	2675	26	34	2	354	4	25	2
Thoracic	Primary	Loss	APC	MED12	0.0181818181818182	0.117411402157165	0.0120184899845917	2666	35	34	2	356	2	26	1
Thoracic	Primary	Loss	APC	MET	0.0181818181818182	0.117411402157165	0.0280431432973806	2617	84	35	1	352	6	25	2
Thoracic	Primary	Loss	APC	MGA	0.0181818181818182	0.117411402157165	0.0258859784283513	2627	74	34	2	351	7	25	2
Thoracic	Primary	Loss	APC	NF1	0.0181818181818182	0.117411402157165	0.0409861325115562	2584	117	35	1	343	15	25	2
Thoracic	Primary	Loss	APC	NF2	0.0181818181818182	0.117411402157165	0.0187981510015408	2651	50	34	2	352	6	25	2
Thoracic	Primary	Loss	APC	NFE2L2	0.0181818181818182	0.117411402157165	0.0228043143297381	2646	55	33	3	341	17	25	2
Thoracic	Primary	Loss	APC	NOTCH1	0.0181818181818182	0.117411402157165	0.0101694915254237	2680	21	35	1	344	14	26	1
Thoracic	Primary	Loss	APC	PBRM1	0.0181818181818182	0.117411402157165	0.0135593220338983	2662	39	34	2	353	5	25	2
Thoracic	Primary	Loss	APC	PIK3CA	0.0181818181818182	0.117411402157165	0.0536209553158706	2559	142	32	4	336	22	26	1
Thoracic	Primary	Loss	APC	PTEN	0.0181818181818182	0.117411402157165	0.0295839753466872	2633	68	32	4	332	26	26	1
Thoracic	Primary	Loss	APC	PTPRD	0.0181818181818182	0.117411402157165	0.0107858243451464	2669	32	35	1	354	4	25	2
Thoracic	Primary	Loss	APC	PTPRT	0.0181818181818182	0.117411402157165	0.0120184899845917	2665	36	35	1	354	4	26	1
Thoracic	Primary	Loss	APC	RASA1	0.0181818181818182	0.117411402157165	0.0166409861325116	2661	40	35	1	343	15	25	2
Thoracic	Primary	Loss	APC	RB1	0.0181818181818182	0.117411402157165	0.0628659476117103	2589	112	33	3	270	88	25	2
Thoracic	Primary	Loss	APC	RBM10	0.0181818181818182	0.117411402157165	0.0770416024653313	2466	235	32	4	352	6	25	2
Thoracic	Primary	Loss	APC	SETD2	0.0181818181818182	0.117411402157165	0.0317411402157165	2610	91	33	3	352	6	25	2
Thoracic	Primary	Loss	APC	SMAD4	0.0181818181818182	0.117411402157165	0.0206471494607088	2644	57	34	2	354	4	23	4
Thoracic	Primary	Loss	APC	SMARCA4	0.0181818181818182	0.117411402157165	0.026502311248074	2626	75	31	5	350	8	25	2
Thoracic	Primary	Loss	APC	STK11	0.0181818181818182	0.117411402157165	0.11402157164869	2372	329	30	6	335	23	17	10
Thoracic	Primary	Loss	APC	TERT	0.0181818181818182	0.117411402157165	0.0258859784283513	2623	78	35	1	350	8	26	1
Thoracic	Primary	Loss	APC	TP53	0.0181818181818182	0.117411402157165	0.474884437596302	1511	1190	16	20	77	281	16	11
Thoracic	Primary	Loss	APC	U2AF1	0.0181818181818182	0.117411402157165	0.0172573189522342	2649	52	35	1	353	5	26	1
Thoracic	Primary	Loss	ARID1A	APC	0.0314329738058552	0.118952234206471	0.0181818181818182	2586	47	77	3	361	7	20	2
Thoracic	Primary	Loss	ARID1A	ARID2	0.0314329738058552	0.118952234206471	0.0218798151001541	2575	58	74	6	358	10	21	1
Thoracic	Primary	Loss	ARID1A	ATM	0.0314329738058552	0.118952234206471	0.0277349768875193	2568	65	75	5	351	17	21	1
Thoracic	Primary	Loss	ARID1A	ATRX	0.0314329738058552	0.118952234206471	0.0120184899845917	2607	26	77	3	358	10	21	1
Thoracic	Primary	Loss	ARID1A	BAP1	0.0314329738058552	0.118952234206471	0.0252696456086287	2569	64	79	1	352	16	21	1
Thoracic	Primary	Loss	ARID1A	BCOR	0.0314329738058552	0.118952234206471	0.0110939907550077	2603	30	76	4	364	4	21	1
Thoracic	Primary	Loss	ARID1A	BRAF	0.0314329738058552	0.118952234206471	0.0335901386748844	2543	90	76	4	354	14	20	2
Thoracic	Primary	Loss	ARID1A	CDKN2A	0.0314329738058552	0.118952234206471	0.0576271186440678	2494	139	68	12	341	27	13	9
Thoracic	Primary	Loss	ARID1A	CTNNB1	0.0314329738058552	0.118952234206471	0.024653312788906	2570	63	78	2	358	10	19	3
Thoracic	Primary	Loss	ARID1A	EGFR	0.0314329738058552	0.118952234206471	0.212942989214176	2059	574	76	4	320	48	21	1
Thoracic	Primary	Loss	ARID1A	ERBB2	0.0314329738058552	0.118952234206471	0.0231124807395994	2570	63	78	2	359	9	21	1
Thoracic	Primary	Loss	ARID1A	FAT1	0.0314329738058552	0.118952234206471	0.0178736517719569	2590	43	76	4	358	10	21	1
Thoracic	Primary	Loss	ARID1A	FBXW7	0.0314329738058552	0.118952234206471	0.0120184899845917	2601	32	78	2	361	7	21	1
Thoracic	Primary	Loss	ARID1A	GNAS	0.0314329738058552	0.118952234206471	0.0101694915254237	2601	32	78	2	367	1	21	1
Thoracic	Primary	Loss	ARID1A	KEAP1	0.0314329738058552	0.118952234206471	0.0486902927580894	2516	117	73	7	336	32	20	2
Thoracic	Primary	Loss	ARID1A	KMT2C	0.0314329738058552	0.118952234206471	0.0104776579352851	2609	24	76	4	363	5	20	2
Thoracic	Primary	Loss	ARID1A	KMT2D	0.0314329738058552	0.118952234206471	0.0323574730354391	2564	69	75	5	354	14	14	8
Thoracic	Primary	Loss	ARID1A	KRAS	0.0314329738058552	0.118952234206471	0.280431432973806	1877	756	47	33	260	108	16	6
Thoracic	Primary	Loss	ARID1A	MAX	0.0314329738058552	0.118952234206471	0.0104776579352851	2604	29	79	1	362	6	21	1
Thoracic	Primary	Loss	ARID1A	MED12	0.0314329738058552	0.118952234206471	0.0120184899845917	2603	30	76	4	360	8	21	1
Thoracic	Primary	Loss	ARID1A	MET	0.0314329738058552	0.118952234206471	0.0280431432973806	2551	82	76	4	360	8	21	1
Thoracic	Primary	Loss	ARID1A	MGA	0.0314329738058552	0.118952234206471	0.0258859784283513	2559	74	77	3	360	8	21	1
Thoracic	Primary	Loss	ARID1A	NF1	0.0314329738058552	0.118952234206471	0.0409861325115562	2523	110	76	4	351	17	21	1
Thoracic	Primary	Loss	ARID1A	NF2	0.0314329738058552	0.118952234206471	0.0187981510015408	2578	55	79	1	361	7	20	2
Thoracic	Primary	Loss	ARID1A	NFE2L2	0.0314329738058552	0.118952234206471	0.0228043143297381	2582	51	73	7	351	17	19	3
Thoracic	Primary	Loss	ARID1A	NOTCH1	0.0314329738058552	0.118952234206471	0.0101694915254237	2608	25	78	2	364	4	19	3
Thoracic	Primary	Loss	ARID1A	PBRM1	0.0314329738058552	0.118952234206471	0.0135593220338983	2597	36	75	5	366	2	20	2
Thoracic	Primary	Loss	ARID1A	PIK3CA	0.0314329738058552	0.118952234206471	0.0536209553158706	2501	132	69	11	346	22	17	5
Thoracic	Primary	Loss	ARID1A	PTEN	0.0314329738058552	0.118952234206471	0.0295839753466872	2565	68	75	5	353	15	20	2
Thoracic	Primary	Loss	ARID1A	PTPRD	0.0314329738058552	0.118952234206471	0.0107858243451464	2605	28	77	3	363	5	21	1
Thoracic	Primary	Loss	ARID1A	PTPRT	0.0314329738058552	0.118952234206471	0.0120184899845917	2598	35	78	2	364	4	20	2
Thoracic	Primary	Loss	ARID1A	RASA1	0.0314329738058552	0.118952234206471	0.0166409861325116	2588	45	77	3	362	6	21	1
Thoracic	Primary	Loss	ARID1A	RB1	0.0314329738058552	0.118952234206471	0.0628659476117103	2477	156	74	6	348	20	19	3
Thoracic	Primary	Loss	ARID1A	RBM10	0.0314329738058552	0.118952234206471	0.0770416024653313	2424	209	72	8	341	27	21	1
Thoracic	Primary	Loss	ARID1A	SETD2	0.0314329738058552	0.118952234206471	0.0317411402157165	2550	83	73	7	355	13	20	2
Thoracic	Primary	Loss	ARID1A	SMAD4	0.0314329738058552	0.118952234206471	0.0206471494607088	2578	55	75	5	362	6	21	1
Thoracic	Primary	Loss	ARID1A	SMARCA4	0.0314329738058552	0.118952234206471	0.026502311248074	2566	67	77	3	357	11	21	1
Thoracic	Primary	Loss	ARID1A	STK11	0.0314329738058552	0.118952234206471	0.11402157164869	2325	308	71	9	322	46	20	2
Thoracic	Primary	Loss	ARID1A	TERT	0.0314329738058552	0.118952234206471	0.0258859784283513	2570	63	75	5	351	17	20	2
Thoracic	Primary	Loss	ARID1A	TP53	0.0314329738058552	0.118952234206471	0.474884437596302	1424	1209	34	46	187	181	7	15
Thoracic	Primary	Loss	ARID1A	U2AF1	0.0314329738058552	0.118952234206471	0.0172573189522342	2584	49	79	1	362	6	20	2
Thoracic	Primary	Loss	KEAP1	APC	0.0486902927580894	0.117411402157165	0.0181818181818182	2594	37	103	4	319	14	46	6
Thoracic	Primary	Loss	KEAP1	ARID1A	0.0486902927580894	0.117411402157165	0.0314329738058552	2541	90	99	8	328	5	50	2
Thoracic	Primary	Loss	KEAP1	ARID2	0.0486902927580894	0.117411402157165	0.0218798151001541	2576	55	103	4	321	12	51	1
Thoracic	Primary	Loss	KEAP1	ATM	0.0486902927580894	0.117411402157165	0.0277349768875193	2556	75	102	5	323	10	49	3
Thoracic	Primary	Loss	KEAP1	ATRX	0.0486902927580894	0.117411402157165	0.0120184899845917	2603	28	102	5	327	6	51	1
Thoracic	Primary	Loss	KEAP1	BAP1	0.0486902927580894	0.117411402157165	0.0252696456086287	2560	71	105	2	327	6	51	1
Thoracic	Primary	Loss	KEAP1	BCOR	0.0486902927580894	0.117411402157165	0.0110939907550077	2600	31	103	4	329	4	51	1
Thoracic	Primary	Loss	KEAP1	BRAF	0.0486902927580894	0.117411402157165	0.0335901386748844	2541	90	102	5	321	12	49	3
Thoracic	Primary	Loss	KEAP1	CDKN2A	0.0486902927580894	0.117411402157165	0.0576271186440678	2484	147	93	14	317	16	48	4
Thoracic	Primary	Loss	KEAP1	CTNNB1	0.0486902927580894	0.117411402157165	0.024653312788906	2568	63	103	4	324	9	48	4
Thoracic	Primary	Loss	KEAP1	EGFR	0.0486902927580894	0.117411402157165	0.212942989214176	2048	583	106	1	239	94	51	1
Thoracic	Primary	Loss	KEAP1	ERBB2	0.0486902927580894	0.117411402157165	0.0231124807395994	2569	62	104	3	321	12	51	1
Thoracic	Primary	Loss	KEAP1	FAT1	0.0486902927580894	0.117411402157165	0.0178736517719569	2586	45	104	3	324	9	51	1
Thoracic	Primary	Loss	KEAP1	FBXW7	0.0486902927580894	0.117411402157165	0.0120184899845917	2601	30	104	3	329	4	51	1
Thoracic	Primary	Loss	KEAP1	GNAS	0.0486902927580894	0.117411402157165	0.0101694915254237	2598	33	105	2	332	1	51	1
Thoracic	Primary	Loss	KEAP1	KMT2C	0.0486902927580894	0.117411402157165	0.0104776579352851	2601	30	105	2	329	4	51	1
Thoracic	Primary	Loss	KEAP1	KMT2D	0.0486902927580894	0.117411402157165	0.0323574730354391	2548	83	102	5	321	12	51	1
Thoracic	Primary	Loss	KEAP1	KRAS	0.0486902927580894	0.117411402157165	0.280431432973806	1882	749	59	48	254	79	31	21
Thoracic	Primary	Loss	KEAP1	MAX	0.0486902927580894	0.117411402157165	0.0104776579352851	2602	29	106	1	328	5	51	1
Thoracic	Primary	Loss	KEAP1	MED12	0.0486902927580894	0.117411402157165	0.0120184899845917	2599	32	104	3	327	6	51	1
Thoracic	Primary	Loss	KEAP1	MET	0.0486902927580894	0.117411402157165	0.0280431432973806	2551	80	106	1	321	12	51	1
Thoracic	Primary	Loss	KEAP1	MGA	0.0486902927580894	0.117411402157165	0.0258859784283513	2565	66	101	6	321	12	51	1
Thoracic	Primary	Loss	KEAP1	NF1	0.0486902927580894	0.117411402157165	0.0409861325115562	2524	107	98	9	320	13	47	5
Thoracic	Primary	Loss	KEAP1	NF2	0.0486902927580894	0.117411402157165	0.0187981510015408	2573	58	105	2	329	4	51	1
Thoracic	Primary	Loss	KEAP1	NFE2L2	0.0486902927580894	0.117411402157165	0.0228043143297381	2568	63	106	1	325	8	51	1
Thoracic	Primary	Loss	KEAP1	NOTCH1	0.0486902927580894	0.117411402157165	0.0101694915254237	2605	26	106	1	328	5	51	1
Thoracic	Primary	Loss	KEAP1	PBRM1	0.0486902927580894	0.117411402157165	0.0135593220338983	2601	30	98	9	326	7	50	2
Thoracic	Primary	Loss	KEAP1	PIK3CA	0.0486902927580894	0.117411402157165	0.0536209553158706	2488	143	104	3	315	18	49	3
Thoracic	Primary	Loss	KEAP1	PTEN	0.0486902927580894	0.117411402157165	0.0295839753466872	2552	79	105	2	321	12	50	2
Thoracic	Primary	Loss	KEAP1	PTPRD	0.0486902927580894	0.117411402157165	0.0107858243451464	2606	25	103	4	327	6	51	1
Thoracic	Primary	Loss	KEAP1	PTPRT	0.0486902927580894	0.117411402157165	0.0120184899845917	2603	28	101	6	326	7	51	1
Thoracic	Primary	Loss	KEAP1	RASA1	0.0486902927580894	0.117411402157165	0.0166409861325116	2587	44	105	2	329	4	49	3
Thoracic	Primary	Loss	KEAP1	RB1	0.0486902927580894	0.117411402157165	0.0628659476117103	2485	146	103	4	309	24	49	3
Thoracic	Primary	Loss	KEAP1	RBM10	0.0486902927580894	0.117411402157165	0.0770416024653313	2415	216	96	11	315	18	46	6
Thoracic	Primary	Loss	KEAP1	SETD2	0.0486902927580894	0.117411402157165	0.0317411402157165	2536	95	106	1	327	6	50	2
Thoracic	Primary	Loss	KEAP1	SMAD4	0.0486902927580894	0.117411402157165	0.0206471494607088	2575	56	105	2	324	9	50	2
Thoracic	Primary	Loss	KEAP1	SMARCA4	0.0486902927580894	0.117411402157165	0.026502311248074	2572	59	95	12	320	13	46	6
Thoracic	Primary	Loss	KEAP1	STK11	0.0486902927580894	0.117411402157165	0.11402157164869	2415	216	60	47	258	75	20	32
Thoracic	Primary	Loss	KEAP1	TERT	0.0486902927580894	0.117411402157165	0.0258859784283513	2553	78	105	2	329	4	51	1
Thoracic	Primary	Loss	KEAP1	TP53	0.0486902927580894	0.117411402157165	0.474884437596302	1429	1202	57	50	144	189	34	18
Thoracic	Primary	Loss	KEAP1	U2AF1	0.0486902927580894	0.117411402157165	0.0172573189522342	2580	51	104	3	329	4	50	2
Thoracic	Primary	Loss	RASA1	APC	0.0166409861325116	0.128197226502311	0.0181818181818182	2638	35	37	1	375	25	18	2
Thoracic	Primary	Loss	RASA1	ARID1A	0.0166409861325116	0.128197226502311	0.0314329738058552	2591	82	35	3	383	17	19	1
Thoracic	Primary	Loss	RASA1	ARID2	0.0166409861325116	0.128197226502311	0.0218798151001541	2610	63	37	1	391	9	19	1
Thoracic	Primary	Loss	RASA1	ATM	0.0166409861325116	0.128197226502311	0.0277349768875193	2591	82	36	2	391	9	19	1
Thoracic	Primary	Loss	RASA1	ATRX	0.0166409861325116	0.128197226502311	0.0120184899845917	2639	34	37	1	394	6	19	1
Thoracic	Primary	Loss	RASA1	BAP1	0.0166409861325116	0.128197226502311	0.0252696456086287	2597	76	37	1	395	5	19	1
Thoracic	Primary	Loss	RASA1	BCOR	0.0166409861325116	0.128197226502311	0.0110939907550077	2641	32	36	2	395	5	19	1
Thoracic	Primary	Loss	RASA1	BRAF	0.0166409861325116	0.128197226502311	0.0335901386748844	2576	97	35	3	392	8	19	1
Thoracic	Primary	Loss	RASA1	CDKN2A	0.0166409861325116	0.128197226502311	0.0576271186440678	2521	152	33	5	369	31	19	1
Thoracic	Primary	Loss	RASA1	CTNNB1	0.0166409861325116	0.128197226502311	0.024653312788906	2609	64	36	2	393	7	19	1
Thoracic	Primary	Loss	RASA1	EGFR	0.0166409861325116	0.128197226502311	0.212942989214176	2074	599	35	3	343	57	19	1
Thoracic	Primary	Loss	RASA1	ERBB2	0.0166409861325116	0.128197226502311	0.0231124807395994	2607	66	37	1	394	6	18	2
Thoracic	Primary	Loss	RASA1	FAT1	0.0166409861325116	0.128197226502311	0.0178736517719569	2632	41	34	4	385	15	19	1
Thoracic	Primary	Loss	RASA1	FBXW7	0.0166409861325116	0.128197226502311	0.0120184899845917	2643	30	36	2	391	9	18	2
Thoracic	Primary	Loss	RASA1	GNAS	0.0166409861325116	0.128197226502311	0.0101694915254237	2642	31	37	1	397	3	19	1
Thoracic	Primary	Loss	RASA1	KEAP1	0.0166409861325116	0.128197226502311	0.0486902927580894	2540	133	34	4	376	24	19	1
Thoracic	Primary	Loss	RASA1	KMT2C	0.0166409861325116	0.128197226502311	0.0104776579352851	2651	22	37	1	388	12	18	2
Thoracic	Primary	Loss	RASA1	KMT2D	0.0166409861325116	0.128197226502311	0.0323574730354391	2607	66	36	2	362	38	17	3
Thoracic	Primary	Loss	RASA1	KRAS	0.0166409861325116	0.128197226502311	0.280431432973806	1830	843	35	3	358	42	18	2
Thoracic	Primary	Loss	RASA1	MAX	0.0166409861325116	0.128197226502311	0.0104776579352851	2646	27	37	1	395	5	19	1
Thoracic	Primary	Loss	RASA1	MED12	0.0166409861325116	0.128197226502311	0.0120184899845917	2637	36	37	1	398	2	19	1
Thoracic	Primary	Loss	RASA1	MET	0.0166409861325116	0.128197226502311	0.0280431432973806	2592	81	36	2	390	10	19	1
Thoracic	Primary	Loss	RASA1	MGA	0.0166409861325116	0.128197226502311	0.0258859784283513	2597	76	37	1	394	6	18	2
Thoracic	Primary	Loss	RASA1	NF1	0.0166409861325116	0.128197226502311	0.0409861325115562	2570	103	26	12	386	14	14	6
Thoracic	Primary	Loss	RASA1	NF2	0.0166409861325116	0.128197226502311	0.0187981510015408	2622	51	37	1	393	7	19	1
Thoracic	Primary	Loss	RASA1	NFE2L2	0.0166409861325116	0.128197226502311	0.0228043143297381	2618	55	35	3	382	18	19	1
Thoracic	Primary	Loss	RASA1	NOTCH1	0.0166409861325116	0.128197226502311	0.0101694915254237	2652	21	36	2	387	13	19	1
Thoracic	Primary	Loss	RASA1	PBRM1	0.0166409861325116	0.128197226502311	0.0135593220338983	2633	40	37	1	395	5	18	2
Thoracic	Primary	Loss	RASA1	PIK3CA	0.0166409861325116	0.128197226502311	0.0536209553158706	2530	143	35	3	377	23	18	2
Thoracic	Primary	Loss	RASA1	PTEN	0.0166409861325116	0.128197226502311	0.0295839753466872	2604	69	35	3	376	24	18	2
Thoracic	Primary	Loss	RASA1	PTPRD	0.0166409861325116	0.128197226502311	0.0107858243451464	2641	32	37	1	395	5	19	1
Thoracic	Primary	Loss	RASA1	PTPRT	0.0166409861325116	0.128197226502311	0.0120184899845917	2638	35	37	1	396	4	18	2
Thoracic	Primary	Loss	RASA1	RB1	0.0166409861325116	0.128197226502311	0.0628659476117103	2561	112	35	3	319	81	11	9
Thoracic	Primary	Loss	RASA1	RBM10	0.0166409861325116	0.128197226502311	0.0770416024653313	2438	235	36	2	390	10	19	1
Thoracic	Primary	Loss	RASA1	SETD2	0.0166409861325116	0.128197226502311	0.0317411402157165	2582	91	37	1	393	7	19	1
Thoracic	Primary	Loss	RASA1	SMAD4	0.0166409861325116	0.128197226502311	0.0206471494607088	2614	59	37	1	394	6	19	1
Thoracic	Primary	Loss	RASA1	SMARCA4	0.0166409861325116	0.128197226502311	0.026502311248074	2599	74	35	3	389	11	18	2
Thoracic	Primary	Loss	RASA1	STK11	0.0166409861325116	0.128197226502311	0.11402157164869	2352	321	33	5	359	41	19	1
Thoracic	Primary	Loss	RASA1	TERT	0.0166409861325116	0.128197226502311	0.0258859784283513	2597	76	36	2	392	8	18	2
Thoracic	Primary	Loss	RASA1	TP53	0.0166409861325116	0.128197226502311	0.474884437596302	1503	1170	10	28	110	290	2	18
Thoracic	Primary	Loss	RASA1	U2AF1	0.0166409861325116	0.128197226502311	0.0172573189522342	2622	51	36	2	395	5	19	1
Thoracic	Primary	Loss	RB1	APC	0.0628659476117103	0.205238828967643	0.0181818181818182	2405	46	93	3	554	11	103	2
Thoracic	Primary	Loss	RB1	ARID1A	0.0628659476117103	0.205238828967643	0.0314329738058552	2371	80	89	7	551	14	102	3
Thoracic	Primary	Loss	RB1	ARID2	0.0628659476117103	0.205238828967643	0.0218798151001541	2391	60	93	3	555	10	104	1
Thoracic	Primary	Loss	RB1	ATM	0.0628659476117103	0.205238828967643	0.0277349768875193	2374	77	95	1	552	13	103	2
Thoracic	Primary	Loss	RB1	ATRX	0.0628659476117103	0.205238828967643	0.0120184899845917	2425	26	90	6	558	7	101	4
Thoracic	Primary	Loss	RB1	BAP1	0.0628659476117103	0.205238828967643	0.0252696456086287	2391	60	95	1	543	22	103	2
Thoracic	Primary	Loss	RB1	BCOR	0.0628659476117103	0.205238828967643	0.0110939907550077	2419	32	94	2	561	4	103	2
Thoracic	Primary	Loss	RB1	BRAF	0.0628659476117103	0.205238828967643	0.0335901386748844	2355	96	95	1	552	13	103	2
Thoracic	Primary	Loss	RB1	CDKN2A	0.0628659476117103	0.205238828967643	0.0576271186440678	2310	141	94	2	521	44	104	1
Thoracic	Primary	Loss	RB1	CTNNB1	0.0628659476117103	0.205238828967643	0.024653312788906	2389	62	95	1	547	18	102	3
Thoracic	Primary	Loss	RB1	EGFR	0.0628659476117103	0.205238828967643	0.212942989214176	1966	485	79	17	393	172	87	18
Thoracic	Primary	Loss	RB1	ERBB2	0.0628659476117103	0.205238828967643	0.0231124807395994	2388	63	95	1	555	10	102	3
Thoracic	Primary	Loss	RB1	FAT1	0.0628659476117103	0.205238828967643	0.0178736517719569	2413	38	92	4	551	14	100	5
Thoracic	Primary	Loss	RB1	FBXW7	0.0628659476117103	0.205238828967643	0.0120184899845917	2421	30	94	2	555	10	104	1
Thoracic	Primary	Loss	RB1	GNAS	0.0628659476117103	0.205238828967643	0.0101694915254237	2418	33	94	2	564	1	104	1
Thoracic	Primary	Loss	RB1	KEAP1	0.0628659476117103	0.205238828967643	0.0486902927580894	2319	132	93	3	543	22	101	4
Thoracic	Primary	Loss	RB1	KMT2C	0.0628659476117103	0.205238828967643	0.0104776579352851	2427	24	93	3	558	7	103	2
Thoracic	Primary	Loss	RB1	KMT2D	0.0628659476117103	0.205238828967643	0.0323574730354391	2386	65	90	6	540	25	93	12
Thoracic	Primary	Loss	RB1	KRAS	0.0628659476117103	0.205238828967643	0.280431432973806	1659	792	78	18	472	93	103	2
Thoracic	Primary	Loss	RB1	MAX	0.0628659476117103	0.205238828967643	0.0104776579352851	2420	31	95	1	560	5	104	1
Thoracic	Primary	Loss	RB1	MED12	0.0628659476117103	0.205238828967643	0.0120184899845917	2421	30	92	4	558	7	103	2
